tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,text,tweet_coord,tweet_created,tweet_location,user_timezone
569894449620369408,negative,1.0,Customer Service Issue,1.0,Virgin America,negative,louisjenny,Customer Service Issue,@VirginAmerica is anyone doing anything there today?  Website is useless and no one is answering the phone.,"[0.0, 0.0]",2015-02-23 08:19:59-08:00,Washington DC,Quito
569894407001939968,neutral,1.0,Unknown,1.0,Virgin America,negative,STravelsW,Customer Service Issue,@VirginAmerica trying to add my boy Prince to my ressie. SF this Thursday @VirginAmerica from LAX http://t.co/GsB2J3c4gM,"[0.0, 0.0]",2015-02-23 08:19:49-08:00,"Manhattan Beach, CA",Unknown
569892199690678272,negative,1.0,Late Flight,0.6882,Virgin America,negative,GunsNDip,Customer Service Issue,@VirginAmerica why must a traveler miss a flight to Late Flight check a bag?  I missed my morning appointments and you lost my business. #sfo2lax,"[0.0, 0.0]",2015-02-23 08:11:03-08:00,Unknown,Pacific Time (US & Canada)
569891469210755074,neutral,1.0,Unknown,1.0,Virgin America,negative,joeyrenagade,Customer Service Issue,@VirginAmerica check out new music http://t.co/maRcnOCWzn,"[0.0, 0.0]",2015-02-23 08:08:08-08:00,Greater Los Angeles,Unknown
569891436100874241,negative,0.6925,Late Flight,0.3521,Virgin America,negative,mrmichaellay,Customer Service Issue,@virginamerica how's a direct flight FLL-&gt;SFO have unexpected layover in Vegas 4 fuel yet peeps next to me bought for Vegas flight. #sneaky,"[0.0, 0.0]",2015-02-23 08:08:01-08:00,Floridian from Cincinnati ,Eastern Time (US & Canada)
569887310713479168,negative,1.0,Late Flight,0.3486,Virgin America,negative,GunsNDip,Customer Service Issue,@VirginAmerica your no Late Flight bag check just lost you my business. I missed flight and AM apt. Three other people on flight had same exp.,"[0.0, 0.0]",2015-02-23 07:51:37-08:00,Unknown,Pacific Time (US & Canada)
569887049446076416,positive,1.0,Unknown,1.0,Virgin America,negative,TheDuchessSF,Customer Service Issue,"@VirginAmerica - amazing customer  service, again! 💕💕 RaeAnn in SF - she's the best! #customerservice #virginamerica #flying","[0.0, 0.0]",2015-02-23 07:50:35-08:00,Online,Pacific Time (US & Canada)
569884551712886785,negative,1.0,Customer Service Issue,1.0,Virgin America,negative,BeLeather,Customer Service Issue,@VirginAmerica called your service line and was hung up on. This is awesome. #sarcasm,"[0.0, 0.0]",2015-02-23 07:40:39-08:00,Unknown,Pacific Time (US & Canada)
569884407852437504,negative,1.0,Flight Booking Problems,0.6366,Virgin America,negative,BeLeather,Customer Service Issue,@VirginAmerica your site is tripping. I'm trying to check in and I'm getting the plain text version. I am reluctant to enter any card info.,"[0.0, 0.0]",2015-02-23 07:40:05-08:00,Unknown,Pacific Time (US & Canada)
569881548515708928,neutral,0.6593,Unknown,0.0,Virgin America,negative,drcaseydrake,Customer Service Issue,@VirginAmerica I was scheduled for SFO 2 DAL flight 714 today. Changed to 24th due weather. Looks like flight still on?,"[37.79374402, -122.39327564]",2015-02-23 07:28:43-08:00,"Dallas, TX",Unknown
569873669700358144,positive,0.6823,Unknown,0.0,Virgin America,negative,flyfromWAS,Customer Service Issue,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/tZZJhuIbCH #CheapFlights #FareCompare","[0.0, 0.0]",2015-02-23 06:57:25-08:00,"Washington, DC",Eastern Time (US & Canada)
569873668131717120,neutral,1.0,Unknown,1.0,Virgin America,negative,flyfromSEA,Customer Service Issue,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/RPdBpX3wNd #CheapFlights #FareCompare","[0.0, 0.0]",2015-02-23 06:57:24-08:00,Seattle,Central Time (US & Canada)
569873665640292353,positive,0.6806,Unknown,1.0,Virgin America,negative,flyfromNYC,Customer Service Issue,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/B2Xi4YG5T8 #CheapFlights #FareCompare","[0.0, 0.0]",2015-02-23 06:57:24-08:00,"New York City, NY",Central Time (US & Canada)
569873664612704256,neutral,0.6529,Unknown,1.0,Virgin America,negative,flyfromLAX,Customer Service Issue,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/QDlJHslOI5 #CheapFlights #FareCompare","[0.0, 0.0]",2015-02-23 06:57:24-08:00,"Los Angeles, CA",Central Time (US & Canada)
569872058613673984,positive,0.6779999999999999,Unknown,1.0,Virgin America,negative,Silvanabfer,Customer Service Issue,@VirginAmerica Have a great week 🌞✈,"[0.0, 0.0]",2015-02-23 06:51:01-08:00,Unknown,Unknown
569861209781989377,positive,0.3482,Unknown,0.0,Virgin America,negative,AdamJdubs,Customer Service Issue,@VirginAmerica come back to #PHL already. We need you to take us out of this horrible cold. #pleasecomeback http://t.co/gLXFwP6nQH,"[0.0, 0.0]",2015-02-23 06:07:54-08:00,Earth,Eastern Time (US & Canada)
569847920192655361,negative,1.0,Late Flight,1.0,Virgin America,negative,nicholas_v,Customer Service Issue,"@VirginAmerica should I be concerned that I am about to fly on a plane that needs to be delayed due to a ""tech stop""?","[26.074379, -80.1416831]",2015-02-23 05:15:06-08:00,Unknown,Eastern Time (US & Canada)
569814339785338880,positive,1.0,Unknown,1.0,Virgin America,negative,tstashajones,Customer Service Issue,"@VirginAmerica is the best airline I have flown on.Easy to change your reservation,helpful representatives &amp; a comfortable flying experience","[0.0, 0.0]",2015-02-23 03:01:39-08:00,"Halifax, Nova Scotia, Canada",Eastern Time (US & Canada)
569777607371128834,positive,1.0,Unknown,1.0,Virgin America,negative,SkateMamas,Customer Service Issue,@VirginAmerica and again! Another rep kicked butt! Naelah represents your team so beautifully!! Thank you!!!,"[0.0, 0.0]",2015-02-23 00:35:42-08:00,"Los Angeles, CA",Unknown
569774078233419776,positive,1.0,Unknown,1.0,Virgin America,negative,dngoo,Customer Service Issue,@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure.,"[0.0, 0.0]",2015-02-23 00:21:40-08:00,"Near a park, water, or lights",Pacific Time (US & Canada)
569770363623575552,positive,1.0,Unknown,1.0,Virgin America,negative,SamBrittenham,Customer Service Issue,"@VirginAmerica Love the team running Gate E9 at LAS tonight. Waited for a delayed flight, and they kept things entertaining","[0.0, 0.0]",2015-02-23 00:06:55-08:00,USA,Eastern Time (US & Canada)
569748316776325120,negative,0.6832,Customer Service Issue,0.3773,Virgin America,negative,usagibrian,Customer Service Issue,@VirginAmerica Use another browser! 2015 &amp; a brand with a reputation built on tech response doesn't have a cross-browser compatible website?,"[0.0, 0.0]",2015-02-22 22:39:18-08:00,San Francisco CA,Pacific Time (US & Canada)
569741221783957504,negative,1.0,Flight Booking Problems,0.6767,Virgin America,negative,usagibrian,Customer Service Issue,"@VirginAmerica And now the flight Flight Booking Problems site is totally down. Folks, what is the problem?","[0.0, 0.0]",2015-02-22 22:11:07-08:00,San Francisco CA,Pacific Time (US & Canada)
569737603617943552,negative,1.0,Customer Service Issue,0.6527,Virgin America,negative,KindofLuke,Customer Service Issue,@VirginAmerica I like the customer service but a 40 min delay just for connecting passengers seems too long. VA370,"[0.0, 0.0]",2015-02-22 21:56:44-08:00,Unknown,Unknown
569714127792254976,positive,1.0,Unknown,1.0,Virgin America,negative,ptbrodie,Customer Service Issue,@VirginAmerica thanks to your outstanding NYC-JFK crew who moved mountains to get me home to San Francisco tonight!,"[0.0, 0.0]",2015-02-22 20:23:27-08:00,San Francisco,Unknown
569675144353828864,positive,1.0,Unknown,1.0,Virgin America,negative,cheryleng,Customer Service Issue,@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!,"[33.9469039, -118.40716847]",2015-02-22 17:48:33-08:00,Unknown,Pacific Time (US & Canada)
569674358135914496,neutral,1.0,Unknown,1.0,Virgin America,negative,HishamSharaby,Customer Service Issue,"@VirginAmerica Do you provide complimentary upgrades to first class, if there are available seats?","[0.0, 0.0]",2015-02-22 17:45:25-08:00,New York,Eastern Time (US & Canada)
569666477265018881,negative,0.6703,Customer Service Issue,0.6703,Virgin America,negative,ChrisFordisHere,Customer Service Issue,@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!,"[51.04345575, -114.06071363]",2015-02-22 17:14:06-08:00,NYC,Tehran
569652497947734017,positive,1.0,Unknown,1.0,Virgin America,negative,JKF1897,Customer Service Issue,@VirginAmerica completely awesome experience last month BOS-LAS nonstop. Thanks for such an awesome flight and depart time. #VAbeatsJblue,"[0.0, 0.0]",2015-02-22 16:18:33-08:00,Unknown,Unknown
569649116487290880,neutral,1.0,Unknown,1.0,Virgin America,negative,F6x,Customer Service Issue,@VirginAmerica How can I watch the #Oscars2015 on my JFK-&gt;SFO flight?,"[40.64662464, -73.77090177]",2015-02-22 16:05:07-08:00,"San Francisco, CA",Pacific Time (US & Canada)
569643262459269120,neutral,0.6535,Unknown,0.0,Virgin America,negative,lawyang588,Customer Service Issue,@VirginAmerica is flight 882 Cancelled Flightled and what do I do if it is?,"[0.0, 0.0]",2015-02-22 15:41:51-08:00,Unknown,Unknown
569642845516275712,negative,1.0,Customer Service Issue,0.6448,Virgin America,negative,melokudo,Customer Service Issue,@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.,"[0.0, 0.0]",2015-02-22 15:40:12-08:00,Unknown,Eastern Time (US & Canada)
569634318349246464,negative,1.0,Can't Tell,1.0,Virgin America,negative,ChrysiChrysic,Customer Service Issue,@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry,"[0.0, 0.0]",2015-02-22 15:06:19-08:00,Unknown,Unknown
569633630978310145,neutral,1.0,Unknown,1.0,Virgin America,negative,nikkisixxfan93,Customer Service Issue,@VirginAmerica has flight number 276 from SFO to Cabo San Lucas arrived yet?,"[0.0, 0.0]",2015-02-22 15:03:35-08:00,"Sacramento,California",Pacific Time (US & Canada)
569633279546036224,negative,1.0,Cancelled Flight,0.6875,Virgin America,negative,ChrysiChrysic,Customer Service Issue,@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!,"[0.0, 0.0]",2015-02-22 15:02:11-08:00,Unknown,Unknown
569630092273410048,negative,1.0,Late Flight,1.0,Virgin America,negative,MOCBlogger,Customer Service Issue,@VirginAmerica Another delayed flight? #likingyoulessandless,"[0.0, 0.0]",2015-02-22 14:49:31-08:00,San Diego,Alaska
569627480425766912,negative,1.0,Customer Service Issue,1.0,Virgin America,negative,tfaz,Customer Service Issue,@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt; Dulles. The phone queue is an hour or longer. Pls advise,"[0.0, 0.0]",2015-02-22 14:39:09-08:00,"Oakland, California",Pacific Time (US & Canada)
569625739231948800,positive,1.0,Unknown,1.0,Virgin America,negative,lisaptv,Customer Service Issue,@virginamerica you ROCK for making it so I can watch #Oscars on my flight!! #redcarpet #oscars #oscars2015,"[0.0, 0.0]",2015-02-22 14:32:14-08:00,Unknown,Mountain Time (US & Canada)
569625609799774208,neutral,1.0,Unknown,1.0,Virgin America,negative,dropapp,Customer Service Issue,"@VirginAmerica, @reallytallchris dropped a track on you... https://t.co/zv2pt6TRK9","[0.0, 0.0]",2015-02-22 14:31:43-08:00,Unknown,Unknown
569620102389350401,positive,0.7011,Unknown,1.0,Virgin America,negative,HollywoodHotMom,Customer Service Issue,@VirginAmerica always!!! Xoxo,"[0.0, 0.0]",2015-02-22 14:09:50-08:00,All Over!,Pacific Time (US & Canada)
569619569372823552,negative,1.0,Flight Booking Problems,1.0,Virgin America,negative,GoShar2012,Customer Service Issue,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,"[0.0, 0.0]",2015-02-22 14:07:43-08:00,"Providence, RI",Eastern Time (US & Canada)
569618527948115968,negative,0.6543,Flight Attendant Complaints,0.3562,Virgin America,negative,MOCBlogger,Customer Service Issue,@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame,"[0.0, 0.0]",2015-02-22 14:03:34-08:00,San Diego,Alaska
569616490380439552,positive,1.0,Unknown,1.0,Virgin America,negative,SkateMamas,Customer Service Issue,@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!,"[0.0, 0.0]",2015-02-22 13:55:28-08:00,"Los Angeles, CA",Unknown
569615109363929088,neutral,0.355,Unknown,0.0,Virgin America,negative,FiDiFamilies,Customer Service Issue,@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service 😃,"[0.0, 0.0]",2015-02-22 13:49:59-08:00,New York City ,Eastern Time (US & Canada)
569614365755899905,negative,0.6889,Late Flight,0.6889,Virgin America,negative,jarrydosborne,Customer Service Issue,@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas,"[0.0, 0.0]",2015-02-22 13:47:02-08:00,New York,Eastern Time (US & Canada)
569614024578600960,positive,1.0,Unknown,1.0,Virgin America,negative,HollywoodHotMom,Customer Service Issue,@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!,"[0.0, 0.0]",2015-02-22 13:45:41-08:00,All Over!,Pacific Time (US & Canada)
569609971383586817,negative,1.0,Cancelled Flight,1.0,Virgin America,negative,mlorenzen,Customer Service Issue,"@VirginAmerica I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(","[0.0, 0.0]",2015-02-22 13:29:34-08:00,"iPhone: 29.741360,-90.131523",Pacific Time (US & Canada)
569608328998887424,negative,0.679,Flight Booking Problems,0.3684,Virgin America,negative,Tyler_Starrine,Customer Service Issue,@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,"[0.0, 0.0]",2015-02-22 13:23:03-08:00,Los Angeles,Pacific Time (US & Canada)
569599867716132864,positive,1.0,Unknown,1.0,Virgin America,negative,jessicajaymes,Customer Service Issue,Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome.,"[33.94652852, -118.40766257]",2015-02-22 12:49:25-08:00,"hollywood, california",Pacific Time (US & Canada)
569596445680115712,positive,1.0,Unknown,1.0,Virgin America,negative,livingfitly,Customer Service Issue,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,"[0.0, 0.0]",2015-02-22 12:35:49-08:00,"Washington, DC",Eastern Time (US & Canada)
569596097540132864,negative,1.0,Damaged Luggage,0.6501,Virgin America,negative,khartline,Customer Service Issue,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,"[0.0, 0.0]",2015-02-22 12:34:26-08:00,Las Vegas,Pacific Time (US & Canada)
569594386066984960,negative,1.0,Damaged Luggage,1.0,Virgin America,negative,khartline,Customer Service Issue,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,"[0.0, 0.0]",2015-02-22 12:27:38-08:00,Las Vegas,Pacific Time (US & Canada)
569586660909973504,neutral,1.0,Unknown,1.0,Virgin America,negative,MACRoxburgh,Customer Service Issue,@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?,"[0.0, 0.0]",2015-02-22 11:56:57-08:00,Unknown,Atlantic Time (Canada)
569580805036453888,positive,1.0,Unknown,1.0,Virgin America,negative,paulnakada,Customer Service Issue,@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),"[0.0, 0.0]",2015-02-22 11:33:40-08:00,San Francisco,Pacific Time (US & Canada)
569575679722786816,neutral,1.0,Unknown,1.0,Virgin America,negative,wildcatdad,Customer Service Issue,@VirginAmerica is your website ever coming back online?,"[0.0, 0.0]",2015-02-22 11:13:18-08:00,Unknown,Unknown
569575003248676864,neutral,0.6732,Unknown,0.0,Virgin America,negative,RheaThurman1,Customer Service Issue,"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?","[0.0, 0.0]",2015-02-22 11:10:37-08:00,Unknown,Unknown
569574973662232576,neutral,1.0,Unknown,1.0,Virgin America,negative,Osiris91780,Customer Service Issue,@VirginAmerica Is flight 0769 out of LGA to DFW on time?,"[0.0, 0.0]",2015-02-22 11:10:30-08:00,Unknown,Unknown
569574961158815745,neutral,1.0,Unknown,1.0,Virgin America,negative,HeatherWhoo,Customer Service Issue,@VirginAmerica my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,"[0.0, 0.0]",2015-02-22 11:10:27-08:00,Unknown,Unknown
